agios_id,agios_amount,agios_date_ref,agios_operation_date,agios_label,agios_ref,matched,match_method,origine_id,origine_ref,origine_date_ref,origine_amount,origine_internal_number,customer_doc_number,simulated_agios,difference,is_total_match,match_failure_reason,checked_doc_numbers_count,no_tax_rows_docs_count,mismatch_docs_count,checked_doc_numbers,no_tax_rows_doc_numbers,mismatch_doc_details,checked_customer_transactions_details
226081,-1929.211,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0.0,0.0,0.0,,,,
226082,-6383.214,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0.0,0.0,0.0,,,,
226132,-1780.414,2025-08-21,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 21 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-21,0.0,0.0,0.0,,,,
226131,-4385.5,2025-08-25,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 25 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-25,0.0,0.0,0.0,,,,
226184,-541.394,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0.0,0.0,0.0,,,,
226186,-631.706,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0.0,0.0,0.0,,,,
226182,-1780.929,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0.0,0.0,0.0,,,,
226255,-2063.271,2025-09-05,2025-09-17,REMISE EFFET/ESCOMPTE AGENCE DU 05 09 2025,,False,,,,,,,,,,False,Could not find matching customer group within 5% tolerance (checked 3 doc_numbers),3.0,2.0,1.0,"BEB24000397,BEB24000393,EFB250000654","BEB24000397,EFB250000654",BEB24000393:sim=1347.79:bank=2063.27:diff=715.48:ratio=0.3468,"[{""doc_number"": ""BEB24000397"", ""customer_transactions"": [{""id"": 156767, ""document_number"": ""BEB24000397"", ""external_doc_number"": ""10932658"", ""accounting_date"": ""2025-09-05"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 26978.024, ""total_amount"": 91553.385, ""debit_amount"": null, ""credit_amount"": 26978.024, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156768, ""document_number"": ""BEB24000397"", ""external_doc_number"": ""102569871"", ""accounting_date"": ""2025-09-05"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 64575.361, ""total_amount"": 91553.385, ""debit_amount"": null, ""credit_amount"": 64575.361, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 2}, {""doc_number"": ""BEB24000393"", ""customer_transactions"": [{""id"": 156766, ""document_number"": ""BEB24000393"", ""external_doc_number"": ""10396694740"", ""accounting_date"": ""2025-09-05"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 19237.612, ""total_amount"": 50611.934, ""debit_amount"": null, ""credit_amount"": 19237.612, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156765, ""document_number"": ""BEB24000393"", ""external_doc_number"": ""10396681160"", ""accounting_date"": ""2025-09-05"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 31374.322, ""total_amount"": 50611.934, ""debit_amount"": null, ""credit_amount"": 31374.322, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 2}, {""doc_number"": ""EFB250000654"", ""customer_transactions"": [{""id"": 156764, ""document_number"": ""EFB250000654"", ""external_doc_number"": ""10155465731"", ""accounting_date"": ""2025-09-05"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -112538.336, ""total_amount"": -112538.336, ""debit_amount"": 112538.336, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 1}]"
226261,-3860.531,2025-09-08,2025-09-18,REMISE EFFET/ESCOMPTE AGENCE DU 08 09 2025,,False,,,,,,,,,,False,Could not find matching customer group within 5% tolerance (checked 1 doc_numbers),1.0,0.0,1.0,BEB24000396,,BEB24000396:sim=3583.33:bank=3860.53:diff=277.20:ratio=0.0718,"[{""doc_number"": ""BEB24000396"", ""customer_transactions"": [{""id"": 156769, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10155489981"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 30000.0, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 30000.0, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156770, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10938882351"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 16825.647, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 16825.647, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156771, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10938883030"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 32462.486, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 32462.486, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156772, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10019285103"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 14717.842, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 14717.842, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156773, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""7750441911"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 16394.664, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 16394.664, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156777, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10155485616"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 8338.29, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 8338.29, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156774, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10938882060"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 56162.566, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 56162.566, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156775, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10938882545"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 3496.348, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 3496.348, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156776, ""document_number"": ""BEB24000396"", ""external_doc_number"": ""10938880896"", ""accounting_date"": ""2025-09-08"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 21901.061, ""total_amount"": 200298.904, ""debit_amount"": null, ""credit_amount"": 21901.061, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 9}]"
226317,-1402.857,2025-09-15,2025-09-25,REMISE EFFET/ESCOMPTE AGENCE DU 15 09 2025,,False,,,,,,,,,,False,Could not find matching customer group within 5% tolerance (checked 3 doc_numbers),3.0,2.0,1.0,"BEB24000411,EFB250000667,EFB250000668","EFB250000667,EFB250000668",BEB24000411:sim=7135.20:bank=1402.86:diff=5732.34:ratio=4.0862,"[{""doc_number"": ""BEB24000411"", ""customer_transactions"": [{""id"": 156822, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155489108"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 40967.106, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 40967.106, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156823, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10362917497"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 28555.192, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 28555.192, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156819, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155489690"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 45000.0, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 45000.0, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156818, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155494055"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 29744.51, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 29744.51, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156820, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""101590466"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 40806.0, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 40806.0, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156821, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10938883612"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 40634.154, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 40634.154, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156827, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10938884582"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 10286.583, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 10286.583, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156828, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155487071"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 24804.788, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 24804.788, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156829, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10938882254"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 12747.418, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 12747.418, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156824, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10938884097"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 9093.362, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 9093.362, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156825, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155487847"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 36727.02, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 36727.02, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 156826, ""document_number"": ""BEB24000411"", ""external_doc_number"": ""10155486877"", ""accounting_date"": ""2025-09-15"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 39614.163, ""total_amount"": 358980.296, ""debit_amount"": null, ""credit_amount"": 39614.163, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 12}, {""doc_number"": ""EFB250000667"", ""customer_transactions"": [{""id"": 156816, ""document_number"": ""EFB250000667"", ""external_doc_number"": ""10155479893"", ""accounting_date"": ""2025-09-15"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -26570.391, ""total_amount"": -26570.391, ""debit_amount"": 26570.391, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 1}, {""doc_number"": ""EFB250000668"", ""customer_transactions"": [{""id"": 156817, ""document_number"": ""EFB250000668"", ""external_doc_number"": ""10155475237"", ""accounting_date"": ""2025-09-15"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -67268.014, ""total_amount"": -67268.014, ""debit_amount"": 67268.014, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}], ""transaction_count"": 1}]"
226318,-1112.345,2025-09-17,2025-09-25,REMISE EFFET/ESCOMPTE AGENCE DU 17 09 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-09-17,0.0,0.0,0.0,,,,
