bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
167058,2025-01-29,-350.0,264185,FRS CHQ,RETRAIT CHEQUE TND,119793,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,15.0
167061,2025-01-29,-28750.0,10469535,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,119798,2025-01-29,-28750.0,-28750.0,BVC250000207,10155322268,CLT EFFET,Valider Impayé via escompte,83.75
167066,2025-01-28,-28750.0,10469529,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,119798,2025-01-29,-28750.0,-28750.0,BVC250000207,10155322268,CLT EFFET,Valider Impayé via escompte,82.5
167068,2025-01-24,-100000.0,264186,FRS CHQ,REGLEMENT CHEQUE N,119793,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,21.25
167069,2025-01-23,-200000.0,264183,FRS CHQ,REGLEMENT CHEQUE N,119793,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,22.5
167070,2025-01-22,-2770.515,264189,FRS CHQ,REGLEMENT CHEQUE N,119793,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,83.75
167074,2025-01-20,168255.582,880183,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,119760,2025-01-20,4380.0,168255.582,BEB24000102,10155334587,CLT EFFET,Validation Effet escompté en Banque,83.75
167075,2025-01-20,172129.645,879838,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,119772,2025-01-20,15000.0,172129.645,BEB24000103,10396910953,CLT EFFET,Validation Effet escompté en Banque,83.75
167078,2025-01-16,-3000.0,264184,FRS CHQ,REGLEMENT CHEQUE N,119759,2025-01-16,-3000.0,-3000.0,CHP250000114,264184,FRS CHQ,Paiement ChèquesFournisseur,83.75
167080,2025-01-14,-14600.0,10477333,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,119756,2025-01-14,-14600.0,-14600.0,BVC250000140,10155342250,CLT EFFET,Valider Impayé via escompte,83.75
167082,2025-01-14,-34375.83,10469522,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,119755,2025-01-14,-34375.83,-34375.83,BVC250000072,10155319746,CLT EFFET,Valider Impayé via escompte,83.75
167085,2025-01-14,-200000.0,264182,FRS CHQ,REGLEMENT CHEQUE N,119759,2025-01-16,-3000.0,-3000.0,CHP250000114,264184,FRS CHQ,Paiement ChèquesFournisseur,21.25
167091,2025-01-10,155256.525,877320,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,119728,2025-01-10,15343.728,155256.525,BEB24000094,10155330028,CLT EFFET,Validation Effet escompté en Banque,83.75
167094,2025-01-09,165791.763,877050,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,119718,2025-01-09,25000.0,165791.763,BEB24000089,10155331871,CLT EFFET,Validation Effet escompté en Banque,83.75
167095,2025-01-08,-12984.0,10475593,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,119717,2025-01-08,-12984.0,-12984.0,BVC250000141,10155361941,CLT EFFET,Valider Impayé via escompte,83.75
