bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
82231,2025-03-10,-28750.0,10155323044,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 070325 LCN 10155323044,14849,2025-03-10,-28750.0,-28750.0,BVC250000409,10155323044,CLT EFFET,Valider Impayé via escompte,100.0
82557,2025-04-21,35283.235,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010155440802,15099,2025-04-21,35283.235,35283.235,BEB24000211,10155440802,CLT EFFET,Validation Effet escompté en Banque,85.0
82611,2025-04-28,11308.708,009914970721,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 009914970721,15122,2025-04-28,11308.708,11308.708,BEB24000214,9914970721,CLT EFFET,Validation Effet escompté en Banque,100.0
83104,2025-06-27,11937.8,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,15442,2025-06-27,11937.8,11937.8,BEB24000296,10816986525,CLT EFFET,Validation Effet escompté en Banque,85.0
81792,2025-01-28,-19564.669,10287816411,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 270125 LCN 10287816411,14580,2025-01-28,-19564.669,-19564.669,BVC250000114,10287816411,CLT EFFET,Valider Impayé via escompte,100.0
82058,2025-02-25,-28750.0,10155322850,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 240225 LCN 10155322850,14751,2025-02-25,-28750.0,-28750.0,BVC250000355,10155322850,CLT EFFET,Valider Impayé via escompte,100.0
82293,2025-03-18,-33100.0,10155346518,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 170325 LCN 10155346518,14896,2025-03-18,-33100.0,-33100.0,BVC250000428,10155346518,CLT EFFET,Valider Impayé via escompte,100.0
81658,2025-01-20,7883.77,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,14518,2025-01-20,7883.77,7883.77,BEB24000128,10155327894,CLT EFFET,Validation Effet escompté en Banque,85.0
81701,2025-01-21,-28750.0,10155321395,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 200125 LCN 10155321395,14528,2025-01-21,-28750.0,-28750.0,BVC250000205,10155321395,CLT EFFET,Valider Impayé via escompte,100.0
81849,2025-02-03,-85764.228,10287801764,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 310125 LCN 10287801764,14602,2025-02-03,-85764.228,-85764.228,BVC250000145,10287201764,CLT EFFET,Valider Impayé via escompte,98.63636363636364
81924,2025-02-11,-28750.0,10155322171,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 100225 LCN 10155322171,14666,2025-02-11,-28750.0,-28750.0,BVC250000354,10155322171,CLT EFFET,Valider Impayé via escompte,100.0
82140,2025-03-03,-28750.0,10155319843,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 280225 LCN 10155319843,14779,2025-03-03,-28750.0,-28750.0,BVC250000407,10155319843,CLT EFFET,Valider Impayé via escompte,100.0
82152,2025-03-03,-33100.0,10155346906,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 280225 LCN 10155346906,14780,2025-03-03,-33100.0,-33100.0,BVC250000426,10155346906,CLT EFFET,Valider Impayé via escompte,100.0
82235,2025-03-11,-33100.0,10155346421,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 100325 LCN 10155346421,14850,2025-03-11,-33100.0,-33100.0,BVC250000427,10155346421,CLT EFFET,Valider Impayé via escompte,100.0
82277,2025-03-17,-28750.0,10155323238,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 140325 LCN 10155323238,14871,2025-03-17,-28750.0,-28750.0,BVC250000410,10155323238,CLT EFFET,Valider Impayé via escompte,100.0
82340,2025-03-24,18719.325,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010109449707,14930,2025-03-24,18719.325,18719.325,BEB24000204,1,CLT EFFET,Validation Effet escompté en Banque,100.0
82346,2025-03-25,-33100.0,10155346809,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 240325 LCN 10155346809,14929,2025-03-24,-33100.0,-33100.0,BVC250000430,10155346712,CLT EFFET,Valider Impayé via escompte,98.75
82447,2025-04-03,-33100.0,10155346712,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 310325 LCN 10155346712,14984,2025-04-03,-33100.0,-33100.0,BVC250000429,10155346809,CLT EFFET,Valider Impayé via escompte,100.0
82453,2025-04-03,-10000.0,10287817866,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 300325 LCN 10287817866,14989,2025-04-03,-10000.0,-10000.0,BVC250000571,10287817866,CLT EFFET,Valider Impayé via escompte,100.0
82482,2025-04-08,-16086.758,10396906394,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 070425 LCN 10396906394,15008,2025-04-08,-16086.758,-16086.758,BVC250000572,10396906394,CLT EFFET,Valider Impayé via escompte,100.0
82609,2025-04-28,-23283.343,10287818060,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 250425 LCN 10287818060,15124,2025-04-28,-23283.343,-23283.343,BVC250000573,10287818060,CLT EFFET,Valider Impayé via escompte,100.0
