agios_id,agios_amount,agios_date_ref,agios_operation_date,agios_label,agios_ref,matched,match_method,origine_id,origine_ref,origine_date_ref,origine_amount,origine_internal_number,customer_doc_number,simulated_agios,difference,is_total_match,match_failure_reason,checked_doc_numbers_count,no_tax_rows_docs_count,mismatch_docs_count,checked_doc_numbers,no_tax_rows_doc_numbers,mismatch_doc_details,checked_customer_transactions_details
248707,-861.924,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248393,-861.924,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248077,-1929.211,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248705,-1929.211,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248391,-1929.211,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248706,-6383.214,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248078,-6383.214,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248392,-6383.214,2025-08-18,2025-09-01,REMISE EFFET/ESCOMPTE AGENCE DU 18 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-18,0,0,0,,,,
248128,-1780.414,2025-08-21,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 21 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-21,0,0,0,,,,
248442,-1780.414,2025-08-21,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 21 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-21,0,0,0,,,,
248756,-1780.414,2025-08-21,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 21 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-21,0,0,0,,,,
248127,-4385.5,2025-08-25,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 25 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-25,0,0,0,,,,
248441,-4385.5,2025-08-25,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 25 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-25,0,0,0,,,,
248755,-4385.5,2025-08-25,2025-09-02,REMISE EFFET/ESCOMPTE AGENCE DU 25 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-25,0,0,0,,,,
248180,-541.394,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248494,-541.394,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248808,-541.394,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248182,-631.706,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248496,-631.706,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248810,-631.706,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248178,-1780.929,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248492,-1780.929,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248806,-1780.929,2025-08-28,2025-09-11,REMISE EFFET/ESCOMPTE AGENCE DU 28 08 2025,,False,,,,,,,,,,False,No customer transactions found for date_ref=2025-08-28,0,0,0,,,,
248240,-1167.402,2025-09-01,2025-09-16,REMISE EFFET/ESCOMPTE AGENCE DU 01 09 2025,,False,,,,,,,,,,False,Could not find matching customer group within 5% tolerance (checked 6 doc_numbers),6,5,1,"VICL210670,BEB24000395,EFB250000646,EFB250000643,EFB250000644,EFB250000645","VICL210670,EFB250000646,EFB250000643,EFB250000644,EFB250000645",BEB24000395:sim=2294.77:bank=1167.40:diff=1127.37:ratio=0.9657,"[{""doc_number"": ""VICL210670"", ""total_amount"": 233095.788, ""simulated_agios"": 0, ""transaction_count"": 3, ""customer_transactions"": [{""id"": 167269, ""document_number"": ""VICL210670"", ""external_doc_number"": ""1"", ""accounting_date"": ""2025-09-01"", ""description"": ""Virement Re\u00e7u"", ""amount"": 25899.532, ""total_amount"": 77698.596, ""debit_amount"": null, ""credit_amount"": 25899.532, ""payment_type"": ""CLT VIR"", ""account_number"": ""53-5""}, {""id"": 167121, ""document_number"": ""VICL210670"", ""external_doc_number"": ""1"", ""accounting_date"": ""2025-09-01"", ""description"": ""Virement Re\u00e7u"", ""amount"": 25899.532, ""total_amount"": 77698.596, ""debit_amount"": null, ""credit_amount"": 25899.532, ""payment_type"": ""CLT VIR"", ""account_number"": ""53-5""}, {""id"": 167417, ""document_number"": ""VICL210670"", ""external_doc_number"": ""1"", ""accounting_date"": ""2025-09-01"", ""description"": ""Virement Re\u00e7u"", ""amount"": 25899.532, ""total_amount"": 77698.596, ""debit_amount"": null, ""credit_amount"": 25899.532, ""payment_type"": ""CLT VIR"", ""account_number"": ""53-5""}]}, {""doc_number"": ""BEB24000395"", ""total_amount"": 2628262.728, ""simulated_agios"": 2294.772, ""transaction_count"": 12, ""customer_transactions"": [{""id"": 167274, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938870905"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 21282.717, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 21282.717, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167275, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938871002"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 16546.413, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 16546.413, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167276, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938876725"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 1299.444, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 1299.444, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167277, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938866734"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 33878.724, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 33878.724, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167127, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938871002"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 16546.413, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 16546.413, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167128, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938876725"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 1299.444, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 1299.444, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167129, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938866734"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 33878.724, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 33878.724, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167126, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938870905"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 21282.717, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 21282.717, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167422, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938870905"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 21282.717, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 21282.717, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167423, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938871002"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 16546.413, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 16546.413, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167424, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938876725"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 1299.444, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 1299.444, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}, {""id"": 167425, ""document_number"": ""BEB24000395"", ""external_doc_number"": ""10938866734"", ""accounting_date"": ""2025-09-01"", ""description"": ""Validation Effet escompt\u00e9 en Banque"", ""amount"": 33878.724, ""total_amount"": 219021.894, ""debit_amount"": null, ""credit_amount"": 33878.724, ""payment_type"": ""CLT EFFET"", ""account_number"": ""53-5""}]}, {""doc_number"": ""EFB250000646"", ""total_amount"": 760954.473, ""simulated_agios"": 0, ""transaction_count"": 3, ""customer_transactions"": [{""id"": 167273, ""document_number"": ""EFB250000646"", ""external_doc_number"": ""10396999514"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -84550.497, ""total_amount"": -253651.491, ""debit_amount"": 84550.497, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167125, ""document_number"": ""EFB250000646"", ""external_doc_number"": ""10396999514"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -84550.497, ""total_amount"": -253651.491, ""debit_amount"": 84550.497, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167421, ""document_number"": ""EFB250000646"", ""external_doc_number"": ""10396999514"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -84550.497, ""total_amount"": -253651.491, ""debit_amount"": 84550.497, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}]}, {""doc_number"": ""EFB250000643"", ""total_amount"": 291907.71900000004, ""simulated_agios"": 0, ""transaction_count"": 3, ""customer_transactions"": [{""id"": 167270, ""document_number"": ""EFB250000643"", ""external_doc_number"": ""10396998350"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -32434.191, ""total_amount"": -97302.573, ""debit_amount"": 32434.191, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167122, ""document_number"": ""EFB250000643"", ""external_doc_number"": ""10396998350"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -32434.191, ""total_amount"": -97302.573, ""debit_amount"": 32434.191, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167418, ""document_number"": ""EFB250000643"", ""external_doc_number"": ""10396998350"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -32434.191, ""total_amount"": -97302.573, ""debit_amount"": 32434.191, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}]}, {""doc_number"": ""EFB250000644"", ""total_amount"": 1357422.615, ""simulated_agios"": 0, ""transaction_count"": 3, ""customer_transactions"": [{""id"": 167271, ""document_number"": ""EFB250000644"", ""external_doc_number"": ""10155466992"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -150824.735, ""total_amount"": -452474.205, ""debit_amount"": 150824.735, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167123, ""document_number"": ""EFB250000644"", ""external_doc_number"": ""10155466992"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -150824.735, ""total_amount"": -452474.205, ""debit_amount"": 150824.735, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167419, ""document_number"": ""EFB250000644"", ""external_doc_number"": ""10155466992"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -150824.735, ""total_amount"": -452474.205, ""debit_amount"": 150824.735, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}]}, {""doc_number"": ""EFB250000645"", ""total_amount"": 681453.747, ""simulated_agios"": 0, ""transaction_count"": 3, ""customer_transactions"": [{""id"": 167272, ""document_number"": ""EFB250000645"", ""external_doc_number"": ""10155473394"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -75717.083, ""total_amount"": -227151.249, ""debit_amount"": 75717.083, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167124, ""document_number"": ""EFB250000645"", ""external_doc_number"": ""10155473394"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -75717.083, ""total_amount"": -227151.249, ""debit_amount"": 75717.083, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}, {""id"": 167420, ""document_number"": ""EFB250000645"", ""external_doc_number"": ""10155473394"", ""accounting_date"": ""2025-09-01"", ""description"": ""Paiement Traite Fournisseur"", ""amount"": -75717.083, ""total_amount"": -227151.249, ""debit_amount"": 75717.083, ""credit_amount"": null, ""payment_type"": ""FRS EFFET"", ""account_number"": ""53-5""}]}]"
